Amount,MTTR,M_r,M_rf,PE,EPS,ROE,IPS,yyyymm,Beta,M_ExRet,M_vol,M_liq,M_high,M_skew,PEL1,EPSL1,ROEL1,IPSL1,MTTRL1,BetaL1,M_volL1,M_liqL1,M_highL1,M_skewL1
1151193210.51,33.0128,-0.3363,0.002544,100.51,-0.01,-0.0797,1.51,201601,0.7919,-0.338844,0.048917419999999996,-0.01611862323902538,0.9137466307277629,-1.4262009793690589,99.33,-0.01,-0.0797,1.51,55.3608,0.6742,0.01101436,0.010329948792247159,1.0676258992805756,0.9108759970720175
823380393.44,25.5372,-0.0122,0.002504,99.29,-0.01,-0.0797,1.51,201602,0.7886,-0.014704000000000002,0.02133649,-0.0005942833201862326,0.7722371967654987,-1.165435055238323,100.51,-0.01,-0.0797,1.51,33.0128,0.7919,0.048917419999999996,-0.01611862323902538,0.9137466307277629,-1.4262009793690589
1288053102.19,38.6005,0.1686,0.002341,116.02,0.1,1.0636,5.6,201603,0.8001,0.166259,0.020554100000000002,0.008037605048973545,0.7776280323450134,0.7390018178965823,99.29,-0.01,-0.0797,1.51,25.5372,0.7886,0.02133649,-0.0005942833201862326,0.7722371967654987,-1.165435055238323
450730607.3,12.4319,0.0712,0.002381,117.79,0.02,0.21,0.98,201604,0.7864,0.068819,0.0034225699999999993,0.003573152704367323,0.904867256637168,0.5479068622599788,116.02,0.1,1.0636,5.6,38.6005,0.8001,0.020554100000000002,0.008037605048973545,0.7776280323450134,0.7390018178965823
767509820.56,22.0802,-0.009,0.002461,116.44,0.02,0.21,0.98,201606,0.7833,-0.011460999999999999,0.00963849,-0.00043991146994490956,0.9812550937245313,-0.7966380164528505,117.79,0.02,0.21,0.98,12.4319,0.7864,0.0034225699999999993,0.003573152704367323,0.904867256637168,0.5479068622599788
1357768067.07,34.5449,0.0208,0.002413,107.06,0.02,0.21,0.98,201607,0.7781,0.018387,0.012831400000000001,0.0009891051935846961,1.1002444987775062,0.3717010028952206,116.44,0.02,0.21,0.98,22.0802,0.7833,0.00963849,-0.00043991146994490956,0.9812550937245313,-0.7966380164528505
1387601722.24,34.3248,0.1416,0.002338,122.21,0.11,1.1697,2.52,201608,0.7763,0.139262,0.00693687,0.006726571564012651,1.0503703703703704,1.5422464617754585,107.06,0.02,0.21,0.98,34.5449,0.7781,0.012831400000000001,0.0009891051935846961,1.1002444987775062,0.3717010028952206
2117500428.82,46.6015,0.2637,0.002327,154.44,0.11,1.1697,2.52,201609,0.7456,0.26137299999999997,0.0336259,0.012280251153424248,1.250352609308886,1.6434271327342864,122.21,0.11,1.1697,2.52,34.3248,0.7763,0.00693687,0.006726571564012651,1.0503703703703704,1.5422464617754585
10177953446.59,164.1627,0.1551,0.002339,154.33,0.03,0.2933,1.19,201610,0.7268,0.15276099999999998,0.03249135,0.006730751349102613,1.278623801466441,0.5924989932772239,154.44,0.11,1.1697,2.52,46.6015,0.7456,0.0336259,0.012280251153424248,1.250352609308886,1.6434271327342864
8621836284.0,127.322,-0.0581,0.002433,145.37,0.03,0.2933,1.19,201611,0.7241,-0.060533,0.02813515,-0.0025396060607969615,1.0546978385531538,0.19525330649954137,154.33,0.03,0.2933,1.19,164.1627,0.7268,0.03249135,0.006730751349102613,1.278623801466441,0.5924989932772239
17458607646.05,205.208,0.5925,0.002643,231.5,0.03,0.2933,1.19,201612,0.5865,0.5898570000000001,0.08470944,0.02512392493769616,1.4274362191551653,0.8805788840256865,145.37,0.03,0.2933,1.19,127.322,0.7241,0.02813515,-0.0025396060607969615,1.0546978385531538,0.19525330649954137
520678534.67,5.6831,-0.0179,0.003047,83.27,0.03,0.2933,1.19,201701,0.5958,-0.020947,0.00032041,-0.0008918498350669992,0.8839730442426018,-1.0,231.5,0.03,0.2933,1.19,205.208,0.5865,0.08470944,0.02512392493769616,1.4274362191551653,0.8805788840256865
2546594560.04,29.1188,-0.0968,0.003466,75.21,0.03,0.2933,1.19,201702,0.6041,-0.100266,0.009155209999999999,-0.0044694753869645885,0.8754761207149134,-1.959022296909582,83.27,0.03,0.2933,1.19,5.6831,0.5958,0.00032041,-0.0008918498350669992,0.8839730442426018,-1.0
4412473557.75,54.7021,-0.0404,0.003623,72.18,0.03,0.2933,1.19,201703,0.6198,-0.044023,0.0031113300000000003,-0.0018191887361499576,0.8016407852329328,-0.447873362253786,75.21,0.03,0.2933,1.19,29.1188,0.6041,0.009155209999999999,-0.0044694753869645885,0.8754761207149134,-1.959022296909582
173426176.26,8.2337,0.0381,0.001172,107.11,-0.06,-0.7145,0.8,201704,0.6517,0.036928,0.00200881,0.002008300705339926,0.855485581703679,0.5225890777182842,72.18,0.03,0.2933,1.19,54.7021,0.6198,0.0031113300000000003,-0.0018191887361499576,0.8016407852329328,-0.447873362253786
240372877.28,11.3821,-0.0245,0.001589,104.48,-0.06,-0.7145,0.8,201705,0.756,-0.026089,0.050974219999999994,-0.0012695812220358952,0.8520749665327979,-1.8117116284675956,107.11,-0.06,-0.7145,0.8,8.2337,0.6517,0.00200881,0.002008300705339926,0.855485581703679,0.5225890777182842
1687493321.66,70.6793,0.176,0.001932,414.06,-0.06,-0.7145,0.8,201706,0.9231,0.174068,0.02580702,0.008283713410253276,0.6271929824561404,1.3510138699885472,104.48,-0.06,-0.7145,0.8,11.3821,0.756,0.050974219999999994,-0.0012695812220358952,0.8520749665327979,-1.8117116284675956
565065943.72,23.6348,-0.0189,0.002171,406.25,-0.03,-0.4044,2.56,201707,0.9346,-0.021071,0.02781232,-0.0009378510895400862,0.8159628051142968,1.2799475802241658,414.06,-0.06,-0.7145,0.8,70.6793,0.9231,0.02580702,0.008283713410253276,0.6271929824561404,1.3510138699885472
410337622.29,17.3471,-0.0564,0.002231,383.33,-0.03,-0.4044,2.56,201708,0.8275,-0.058630999999999996,0.034757760000000006,-0.002843818279450357,0.8546739984289081,0.9367064305449987,406.25,-0.03,-0.4044,2.56,23.6348,0.9346,0.02781232,-0.0009378510895400862,0.8159628051142968,1.2799475802241658
260225480.12,10.9689,0.0734,0.002332,34.77,0.12,1.3756,4.6,201709,0.8436,0.071068,0.008666950000000001,0.0037879845353145955,0.9669117647058822,-1.0565818225225085,383.33,-0.03,-0.4044,2.56,17.3471,0.8275,0.034757760000000006,-0.002843818279450357,0.8546739984289081,0.9367064305449987
1989905903.1,74.2805,0.062,0.002524,36.93,0.12,1.3756,4.6,201710,0.8323,0.059476,0.010685440000000001,0.0028956600477662883,0.8556985294117647,0.19043545899549558,34.77,0.12,1.3756,4.6,10.9689,0.8436,0.008666950000000001,0.0037879845353145955,0.9669117647058822,-1.0565818225225085
1048503374.28,40.4169,-0.0739,0.002439,34.2,0.12,1.3756,4.6,201711,0.8454,-0.07633899999999999,0.008931490000000002,-0.0035579085145170937,0.7849264705882352,-0.7809311866843245,36.93,0.12,1.3756,4.6,74.2805,0.8323,0.010685440000000001,0.0028956600477662883,0.8556985294117647,0.19043545899549558
462033862.24,20.8769,-0.0373,0.002205,32.58,0.12,1.3756,4.6,201712,0.9019,-0.039505,0.007279270000000001,-0.0018695665339247822,0.7181558935361216,-1.5650656076870535,34.2,0.12,1.3756,4.6,40.4169,0.8454,0.008931490000000002,-0.0035579085145170937,0.7849264705882352,-0.7809311866843245
728830806.02,29.1201,0.1618,0.002342,37.85,0.12,1.3756,4.6,201801,0.8452,0.159458,0.017075859999999998,0.00792867051542438,0.9076262083780879,1.5195257298695737,32.58,0.12,1.3756,4.6,20.8769,0.9019,0.007279270000000001,-0.0018695665339247822,0.7181558935361216,-1.5650656076870535
1121267169.52,41.1827,-0.015,0.002261,37.28,0.12,1.3756,4.6,201802,0.3778,-0.017261,0.01816911,-0.0007198482461747175,0.7880562060889931,-1.2076914997911912,37.85,0.12,1.3756,4.6,29.1201,0.8452,0.017075859999999998,0.00792867051542438,0.9076262083780879,1.5195257298695737
1178033505.92,41.7337,0.0386,0.002173,17.63,0.21,2.3263,1.9,201803,0.3541,0.036427,0.01600395,0.0018480295086170035,0.8497041420118343,-1.7778908730195806,37.28,0.12,1.3756,4.6,41.1827,0.3778,0.01816911,-0.0007198482461747175,0.7880562060889931,-1.2076914997911912
2575960776.79,84.1088,0.3003,0.002102,22.92,0.21,2.3263,1.9,201804,0.0734,0.298198,0.0066877099999999995,0.013858195181998432,0.7650887573964498,-0.18108615148474655,17.63,0.21,2.3263,1.9,41.7337,0.3541,0.01600395,0.0018480295086170035,0.8497041420118343,-1.7778908730195806
2317833040.76,69.4191,-0.0078,0.00204,22.47,0.21,2.3263,1.9,201805,0.1107,-0.00984,0.0107192,-0.0003617156694182742,0.8857938718662953,0.38819636115768297,22.92,0.21,2.3263,1.9,84.1088,0.0734,0.0066877099999999995,0.013858195181998432,0.7650887573964498,-0.18108615148474655
2827168646.93,77.6632,-0.0079,0.002015,13.13,0.21,2.3263,1.9,201806,0.5758,-0.009915,0.015406020000000003,-0.00036300907110082685,0.7924791086350976,-2.4892379337530186,22.47,0.21,2.3263,1.9,69.4191,0.1107,0.0107192,-0.0003617156694182742,0.8857938718662953,0.38819636115768297
4700757775.15,115.9298,0.2705,0.001969,16.68,0.59,6.325,4.13,201807,0.514,0.268531,0.019321579999999998,0.012145845574305555,0.8654292343387471,2.0699688442517217,13.13,0.21,2.3263,1.9,77.6632,0.5758,0.015406020000000003,-0.00036300907110082685,0.7924791086350976,-2.4892379337530186
8072728309.57,170.3404,0.0343,0.00198,17.25,0.59,6.325,4.13,201808,0.0922,0.032319999999999995,0.05135090000000001,0.0015036105936463923,1.0338050314465408,1.0416378242092188,16.68,0.59,6.325,4.13,115.9298,0.514,0.019321579999999998,0.012145845574305555,0.8654292343387471,2.0699688442517217
2709966268.32,74.4048,-0.2817,0.002027,384.42,0.55,5.8614,6.12,201809,0.1103,-0.283727,0.009632310000000002,-0.012969492626281826,0.9680608365019011,-0.9387801620149956,17.25,0.59,6.325,4.13,170.3404,0.0922,0.05135090000000001,0.0015036105936463923,1.0338050314465408,1.0416378242092188
3413942390.16,99.2561,0.1762,0.002055,452.17,0.55,5.8614,6.12,201810,0.3065,0.174145,0.05022949000000001,0.008026920309375126,1.020532319391635,-0.6886291586707356,384.42,0.55,5.8614,6.12,74.4048,0.1103,0.009632310000000002,-0.012969492626281826,0.9680608365019011,-0.9387801620149956
3247347128.11,85.0682,-0.0537,0.002079,427.9,0.55,5.8614,6.12,201811,0.3507,-0.055778999999999995,0.01064992,-0.00245193116437976,0.7041728763040238,-0.28124219525326755,452.17,0.55,5.8614,6.12,99.2561,0.3065,0.05022949000000001,0.008026920309375126,1.020532319391635,-0.6886291586707356
1083389854.74,32.7827,-0.2235,0.00207,645.77,0.55,5.8614,6.12,201812,1.0448,-0.22557,0.005954319999999999,-0.010743456455995134,0.6803278688524591,0.945057612292886,427.9,0.55,5.8614,6.12,85.0682,0.3507,0.01064992,-0.00245193116437976,0.7041728763040238,-0.28124219525326755
608194162.56,20.9694,0.0207,0.002015,659.15,0.55,5.8614,6.12,201901,1.018,0.018685,0.009423999999999998,0.0010234349428341373,0.676602086438152,-0.7417316827276236,645.77,0.55,5.8614,6.12,32.7827,1.0448,0.005954319999999999,-0.010743456455995134,0.6803278688524591,0.945057612292886
1658916029.35,56.0546,0.0662,0.001971,702.82,0.55,5.8614,6.12,201902,1.0372,0.064229,0.00437094,0.0031183126102599695,0.9724867724867725,1.6498033406684078,659.15,0.55,5.8614,6.12,20.9694,1.018,0.009423999999999998,0.0010234349428341373,0.676602086438152,-0.7417316827276236
1796489868.56,60.8874,-0.2465,0.001935,-22.41,0.01,0.1616,7.57,201903,1.0392,-0.248435,0.02679666,-0.011567827544446827,1.1262241566920566,0.6448465665989991,702.82,0.55,5.8614,6.12,56.0546,1.0372,0.00437094,0.0031183126102599695,0.9724867724867725,1.6498033406684078
2416006639.22,80.0497,0.6237,0.001758,-36.39,0.01,0.1616,7.57,201904,1.0419,0.621942,0.018417549999999998,0.02886780728505952,1.097584541062802,-0.6867983247381207,-22.41,0.01,0.1616,7.57,60.8874,1.0392,0.02679666,-0.011567827544446827,1.1262241566920566,0.6448465665989991
2460162181.6,82.9321,-0.2449,0.001667,-27.48,0.01,0.1616,7.57,201905,0.8819,-0.246567,0.014925389999999998,-0.011325644692524652,0.8142605633802817,-1.9356000965938056,-36.39,0.01,0.1616,7.57,80.0497,1.0419,0.018417549999999998,0.02886780728505952,1.097584541062802,-0.6867983247381207
1006675427.37,35.8655,0.0857,0.00162,-14.24,0.01,0.1616,7.53,201906,0.8199,0.08408,0.00652056,0.004134121298771575,0.7878521126760563,0.257260338697208,-27.48,0.01,0.1616,7.57,82.9321,0.8819,0.014925389999999998,-0.011325644692524652,0.8142605633802817,-1.9356000965938056
3897304577.55,124.9567,0.0879,0.001366,-15.49,-0.13,-1.4919,3.33,201907,0.8285,0.086534,0.005669499999999999,0.003980338122778739,0.7869718309859155,-0.3648417671061047,-14.24,0.01,0.1616,7.53,35.8655,0.8199,0.00652056,0.004134121298771575,0.7878521126760563,0.257260338697208
2228206861.81,70.7378,-0.2048,0.001342,-12.32,-0.13,-1.4919,3.33,201908,0.8109,-0.20614200000000002,0.0062635899999999994,-0.009514755373427346,0.9027027027027027,-0.0336915610112691,-15.49,-0.13,-1.4919,3.33,124.9567,0.8285,0.005669499999999999,0.003980338122778739,0.7869718309859155,-0.3648417671061047
525399919.24,20.3077,-0.0866,0.001413,-28.6,-0.34,-4.0746,1.55,201909,0.8612,-0.088013,0.00512565,-0.0043128198215370535,0.9284916201117319,-0.10179321329317532,-12.32,-0.13,-1.4919,3.33,70.7378,0.8109,0.0062635899999999994,-0.009514755373427346,0.9027027027027027,-0.0336915610112691
1487496769.79,51.9449,0.2238,0.001676,-35.0,-0.34,-4.0746,1.55,201910,0.8669,0.222124,0.007654329999999999,0.010596410025656464,0.923937360178971,-0.9879203669479458,-28.6,-0.34,-4.0746,1.55,20.3077,0.8612,0.00512565,-0.0043128198215370535,0.9284916201117319,-0.10179321329317532
1575520562.36,54.5973,-0.1054,0.001931,-31.31,-0.34,-4.0746,1.55,201911,0.8394,-0.107331,0.0031639599999999995,-0.0049768976635626745,0.9113772455089821,-1.8357019882178538,-35.0,-0.34,-4.0746,1.55,51.9449,0.8669,0.007654329999999999,0.010596410025656464,0.923937360178971,-0.9879203669479458
424660780.61,15.6583,0.0635,0.001973,-7.21,-0.34,-4.0746,1.55,201912,0.8582,0.061527,0.00769828,0.003196287072950371,0.9831528279181708,2.4185618873975643,-31.31,-0.34,-4.0746,1.55,54.5973,0.8394,0.0031639599999999995,-0.0049768976635626745,0.9113772455089821,-1.8357019882178538
3628556358.5,107.76,0.1107,0.001986,-8.01,-0.34,-4.0746,1.55,202001,0.8557,0.108714,0.0043815,0.005029052041182866,0.9878934624697338,-1.181812699181153,-7.21,-0.34,-4.0746,1.55,15.6583,0.8582,0.00769828,0.003196287072950371,0.9831528279181708,2.4185618873975643
2240314223.4,70.4734,-0.0518,0.002066,-7.6,-0.34,-4.0746,1.55,202002,0.842,-0.053866,0.057511929999999996,-0.0024059583823590807,1.1126070991432069,0.5624346819791866,-8.01,-0.34,-4.0746,1.55,107.76,0.8557,0.0043815,0.005029052041182866,0.9878934624697338,-1.181812699181153
918201018.2,31.9374,-0.0701,0.002021,-5.49,-1.28,-17.1374,6.16,202003,0.8295,-0.07212099999999999,0.0113159,-0.0033966589931306553,0.9471947194719471,-0.3654395714118119,-7.6,-0.34,-4.0746,1.55,70.4734,0.842,0.057511929999999996,-0.0024059583823590807,1.1126070991432069,0.5624346819791866
428539886.32,15.8598,-0.0543,0.001928,-5.19,-1.28,-17.1374,6.16,202004,0.7278,-0.056228,0.00442064,-0.0027319525337977995,0.8228822882288229,-0.8852201794322005,-5.49,-1.28,-17.1374,6.16,31.9374,0.8295,0.0113159,-0.0033966589931306553,0.9471947194719471,-0.3654395714118119
1220365965.63,43.3213,0.1032,0.001794,-5.73,-1.28,-17.1374,6.16,202005,0.7327,0.101406,0.00140516,0.0049325086036589375,0.7799779977997799,0.5322337018767245,-5.19,-1.28,-17.1374,6.16,15.8598,0.7278,0.00442064,-0.0027319525337977995,0.8228822882288229,-0.8852201794322005
1189117287.41,41.964,-0.0149,0.001764,-4.36,-1.28,-17.1374,6.16,202006,0.5651,-0.016663999999999998,0.00254613,-0.0007130388501998463,0.8292682926829269,-0.08925641250629322,-5.73,-1.28,-17.1374,6.16,43.3213,0.7327,0.00140516,0.0049325086036589375,0.7799779977997799,0.5322337018767245
574851915.27,21.2848,-0.0766,0.001708,-4.02,-0.98,-15.1152,2.51,202007,0.7411,-0.078308,0.043752,-0.0037977903651306715,1.1751336898395721,0.5240472884275602,-4.36,-1.28,-17.1374,6.16,41.964,0.5651,0.00254613,-0.0007130388501998463,0.8292682926829269,-0.08925641250629322
324619906.72,12.2357,0.0035,0.001807,-4.03,-0.98,-15.1152,2.51,202008,0.919,0.001693,0.00428199,0.00017858814352790392,0.9215017064846417,-0.8374083142281182,-4.02,-0.98,-15.1152,2.51,21.2848,0.7411,0.043752,-0.0037977903651306715,1.1751336898395721,0.5240472884275602
298905921.24,11.6279,0.014,0.001945,-3.47,-1.57,-26.5888,4.06,202009,0.8943,0.012055,0.0050691799999999995,0.0007173733684247728,0.9260523321956771,-1.2878987229943668,-4.03,-0.98,-15.1152,2.51,12.2357,0.919,0.00428199,0.00017858814352790392,0.9215017064846417,-0.8374083142281182
395942998.65,14.6065,0.0184,0.002044,-3.53,-1.57,-26.5888,4.06,202010,0.7981,0.016356,0.00269291,0.0009294440429970214,0.901023890784983,0.7814680237632613,-3.47,-1.57,-26.5888,4.06,11.6279,0.8943,0.0050691799999999995,0.0007173733684247728,0.9260523321956771,-1.2878987229943668
1056576727.95,38.6198,0.0113,0.002068,-3.57,-1.57,-26.5888,4.07,202011,0.7994,0.009231999999999999,0.01918105,0.0005438365983132835,1.1793611793611793,0.4665658405004523,-3.53,-1.57,-26.5888,4.06,14.6065,0.7981,0.00269291,0.0009294440429970214,0.901023890784983,0.7814680237632613
2031876773.23,26.3706,-0.0325,0.003579,49.66,0.17,1.7134,1.61,202012,0.8411,-0.036079,0.015949930000000005,-0.0015164080680174538,0.9625,-0.8323437570470308,-3.57,-1.57,-26.5888,4.07,38.6198,0.7994,0.01918105,0.0005438365983132835,1.1793611793611793,0.4665658405004523
2825840689.66,51.723,-0.4091,0.003699,29.34,0.17,1.7134,1.61,202101,0.8321,-0.412799,0.00595695,-0.018798761660417503,0.8197916666666667,-0.08125149740987872,49.66,0.17,1.7134,1.61,26.3706,0.8411,0.015949930000000005,-0.0015164080680174538,0.9625,-0.8323437570470308
3272062218.59,65.4869,0.1338,0.003895,33.27,0.17,1.7134,1.61,202102,0.6778,0.129905,0.01190931,0.006107166734926761,0.9333333333333335,1.3799104466506669,29.34,0.17,1.7134,1.61,51.723,0.8321,0.00595695,-0.018798761660417503,0.8197916666666667,-0.08125149740987872
5973802658.09,102.4208,0.1929,0.003596,41.43,0.17,1.7134,1.61,202103,0.6241,0.189304,0.01218158,0.008569277390472833,1.0292207792207793,-0.1396031217756512,33.27,0.17,1.7134,1.61,65.4869,0.6778,0.01190931,0.006107166734926761,0.9333333333333335,1.3799104466506669
5712418200.86,93.0887,0.0242,0.003602,42.44,0.23,2.3956,3.32,202104,0.64,0.020597999999999998,0.011870440000000001,0.0010771876972491261,1.0399579390115667,1.0365819007479555,41.43,0.17,1.7134,1.61,102.4208,0.6241,0.01218158,0.008569277390472833,1.0292207792207793,-0.1396031217756512
2704711605.12,45.3244,-0.1516,0.00365,36.0,0.23,2.3956,3.32,202105,0.7441,-0.15525,0.033675970000000006,-0.006980301005958671,1.1860465116279069,1.1099358999152766,42.44,0.23,2.3956,3.32,93.0887,0.64,0.011870440000000001,0.0010771876972491261,1.0399579390115667,1.0365819007479555
943919634.57,17.3027,-0.029,0.003641,38.24,0.35,3.4915,5.12,202106,0.7443,-0.032641,0.012579860000000002,-0.0014033015221998665,0.9744245524296674,-0.3105917586169063,36.0,0.23,2.3956,3.32,45.3244,0.7441,0.033675970000000006,-0.006980301005958671,1.1860465116279069,1.1099358999152766
957088423.3,19.5688,-0.1231,0.003798,33.54,0.35,3.4915,5.12,202107,0.7225,-0.126898,0.03014079,-0.005952782104436384,1.1057118499573744,0.0057581176167696155,38.24,0.35,3.4915,5.12,17.3027,0.7443,0.012579860000000002,-0.0014033015221998665,0.9744245524296674,-0.3105917586169063
565391000.7,12.7021,-0.0287,0.00403,32.57,0.35,3.4915,5.12,202108,0.7109,-0.03273,0.03400012,-0.0014241036075053385,1.1349267540478025,1.6045190627287076,33.54,0.35,3.4915,5.12,19.5688,0.7225,0.03014079,-0.005952782104436384,1.1057118499573744,0.0057581176167696155
1364685810.74,28.5353,-0.0262,0.003924,45.96,0.35,3.4915,5.12,202109,0.6937,-0.030124,0.07479192000000001,-0.001245591102891184,1.1997282608695652,-0.018631722105912043,32.57,0.35,3.4915,5.12,12.7021,0.7109,0.03400012,-0.0014241036075053385,1.1349267540478025,1.6045190627287076
352564765.08,9.1576,-0.0876,0.003924,41.93,0.35,3.4915,5.12,202110,0.7766,-0.091524,0.02918173,-0.004451051038541905,0.7938844847112118,-0.8185654007486441,45.96,0.35,3.4915,5.12,28.5353,0.6937,0.07479192000000001,-0.001245591102891184,1.1997282608695652,-0.018631722105912043
893382480.68,21.6337,0.0023,0.003899,42.03,0.31,3.1255,6.48,202111,0.8108,-0.0015990000000000002,0.025687929999999994,0.00011159346790845925,0.7106455266138165,1.414465717251926,41.93,0.35,3.4915,5.12,9.1576,0.7766,0.02918173,-0.004451051038541905,0.7938844847112118,-0.8185654007486441
433896499.09,11.6677,-0.126,0.003464,42.86,0.12,1.2305,1.32,202112,0.8339,-0.129464,0.020335859999999997,-0.006335377832448828,0.7519818799546999,-0.43538215223499555,42.03,0.31,3.1255,6.48,21.6337,0.8108,0.025687929999999994,0.00011159346790845925,0.7106455266138165,1.414465717251926
803071289.69,21.8793,-0.0115,0.003425,42.36,0.12,1.2305,1.32,202201,1.099,-0.014925,0.022757299999999994,-0.0005608674294503864,0.8509272467902996,-1.5940985353547148,42.86,0.12,1.2305,1.32,11.6677,0.8339,0.020335859999999997,-0.006335377832448828,0.7519818799546999,-0.43538215223499555
347355815.12,11.3773,-0.1708,0.003597,35.13,0.12,1.2305,1.32,202202,1.0999,-0.174397,0.005638789999999999,-0.008685101903552518,0.7379518072289157,0.19351655190493802,42.36,0.12,1.2305,1.32,21.8793,1.099,0.022757299999999994,-0.0005608674294503864,0.8509272467902996,-1.5940985353547148
891125455.22,29.8432,0.2071,0.003002,31.37,0.12,1.2305,1.32,202203,0.9057,0.204098,0.03182359,0.010049497400357753,0.8019578313253013,0.6447205000275921,35.13,0.12,1.2305,1.32,11.3773,1.0999,0.005638789999999999,-0.008685101903552518,0.7379518072289157,0.19351655190493802
3464928983.45,92.7853,0.1171,0.002402,35.04,0.28,2.7985,3.31,202204,1.2404,0.114698,0.0516115,0.0053309762378087235,0.9287510477787092,-0.794853835087232,31.37,0.12,1.2305,1.32,29.8432,0.9057,0.03182359,0.010049497400357753,0.8019578313253013,0.6447205000275921
886165352.74,24.7422,-0.0456,0.002368,33.45,0.28,2.7985,3.31,202205,1.6284,-0.047968000000000004,0.05444049,-0.0022133328519385034,1.1019855595667871,1.7161099424692385,35.04,0.28,2.7985,3.31,92.7853,1.2404,0.0516115,0.0053309762378087235,0.9287510477787092,-0.794853835087232
1559063370.77,47.9613,-0.1785,0.002386,41.81,0.01,0.1008,1.52,202206,1.3557,-0.180886,0.02426809,-0.008432798198102852,0.9000819000819,-2.024207425871805,33.45,0.28,2.7985,3.31,24.7422,1.6284,0.05444049,-0.0022133328519385034,1.1019855595667871,1.7161099424692385
866922575.84,31.8321,-0.014,0.002526,41.23,0.01,0.1008,1.52,202207,1.413,-0.016526,0.01847489,-0.0006802568962917978,0.8198198198198198,1.6761318727075785,41.81,0.01,0.1008,1.52,47.9613,1.3557,0.02426809,-0.008432798198102852,0.9000819000819,-2.024207425871805
406237237.98,15.2585,0.0024,0.002664,41.32,0.01,0.1008,1.52,202208,1.3742,-0.00026400000000000035,0.030779789999999998,0.00012107485487679912,0.8918918918918919,0.989074392639143,41.23,0.01,0.1008,1.52,31.8321,1.413,0.01847489,-0.0006802568962917978,0.8198198198198198,1.6761318727075785
516195965.53,19.8583,-0.0765,0.002511,88.6,0.01,0.1008,1.52,202209,1.5149,-0.079011,0.02115576,-0.003813179709252446,1.0263876251137396,-0.6691391884331304,41.32,0.01,0.1008,1.52,15.2585,1.3742,0.030779789999999998,0.00012107485487679912,0.8918918918918919,0.989074392639143
431003939.87,16.3205,0.1707,0.002357,103.72,0.01,0.1008,1.52,202210,1.5227,0.168343,0.01123888,0.00858581610164971,0.7898936170212767,-1.567332107454872,88.6,0.01,0.1008,1.52,19.8583,1.5149,0.02115576,-0.003813179709252446,1.0263876251137396,-0.6691391884331304
1364689656.08,45.8615,0.0827,0.002325,112.3,0.09,1.015,6.56,202211,1.6122,0.080375,0.015127960000000003,0.0039316935270921755,0.8687943262411348,2.7795777829416073,103.72,0.01,0.1008,1.52,16.3205,1.5227,0.01123888,0.00858581610164971,0.7898936170212767,-1.567332107454872
1668367024.56,51.6863,-0.0241,0.002339,1348.61,0.04,0.4697,1.64,202212,1.7229,-0.026439,0.018627969999999997,-0.0011349128254452636,0.9042553191489362,0.05370945394418694,112.3,0.09,1.015,6.56,45.8615,1.6122,0.015127960000000003,0.0039316935270921755,0.8687943262411348,2.7795777829416073
422991311.94,15.681,-0.0906,0.002423,1215.28,0.04,0.4697,1.64,202301,1.603,-0.093023,0.00275576,-0.004561276169489605,0.9029411764705884,0.41951245501693735,1348.61,0.04,0.4697,1.64,51.6863,1.7229,0.018627969999999997,-0.0011349128254452636,0.9042553191489362,0.05370945394418694
278456802.13,10.5416,-0.0137,0.002404,1198.61,0.04,0.4697,1.64,202302,1.6384,-0.016104,0.04103095,-0.0007045595055473568,1.2205882352941178,0.6538423091151436,1215.28,0.04,0.4697,1.64,15.681,1.603,0.00275576,-0.004561276169489605,0.9029411764705884,0.41951245501693735
331776556.55,12.4849,-0.0255,0.002185,-104.73,0.04,0.4697,1.64,202303,1.6512,-0.027684999999999998,0.007718050000000001,-0.0012996960260120048,0.8867469879518072,-0.08380967732048723,1198.61,0.04,0.4697,1.64,10.5416,1.6384,0.04103095,-0.0007045595055473568,1.2205882352941178,0.6538423091151436
285165439.16,12.2098,-0.0975,0.002218,-94.52,0.11,1.3054,3.15,202304,1.6899,-0.099718,0.014932460000000002,-0.005008069397411307,0.8008032128514058,-0.9083420306645308,-104.73,0.04,0.4697,1.64,12.4849,1.6512,0.007718050000000001,-0.0012996960260120048,0.8867469879518072,-0.08380967732048723
298041329.13,12.2899,0.0132,0.002261,-95.77,0.11,1.3054,3.15,202305,1.5564,0.010939,0.0024167200000000002,0.0006764810148549502,0.7325301204819277,-0.6052809429892538,-94.52,0.11,1.3054,3.15,12.2098,1.6899,0.014932460000000002,-0.005008069397411307,0.8008032128514058,-0.9083420306645308
538410745.26,21.7564,0.0078,0.002304,43.83,0.21,2.3881,5.17,202306,1.593,0.005495999999999999,0.01648678,0.00038797993795446897,0.8786231884057971,2.161870187863914,-95.77,0.11,1.3054,3.15,12.2899,1.5564,0.0024167200000000002,0.0006764810148549502,0.7325301204819277,-0.6052809429892538
271337868.18,12.1307,-0.0581,0.00249,41.29,0.21,2.3881,5.17,202307,1.5939,-0.06059,0.002858269999999999,-0.0029919343400557586,0.9658976930792378,0.15599122033753793,43.83,0.21,2.3881,5.17,21.7564,1.593,0.01648678,0.00038797993795446897,0.8786231884057971,2.161870187863914
